1.764010000000000022e-01,6.215950000000000086e-01,0.000000000000000000e+00
1.666710000000000136e-01,6.090439999999999188e-01,0.000000000000000000e+00
1.630729999999999957e-01,6.071609999999999507e-01,0.000000000000000000e+00
1.680029999999999857e-01,6.028649999999999842e-01,0.000000000000000000e+00
1.471309999999999840e-01,5.902589999999999781e-01,0.000000000000000000e+00
1.814489999999999992e-01,5.837060000000000581e-01,0.000000000000000000e+00
1.667589999999999906e-01,5.856879999999999864e-01,0.000000000000000000e+00
1.567420000000000202e-01,5.695680000000000742e-01,0.000000000000000000e+00
1.613650000000000084e-01,5.459279999999999688e-01,0.000000000000000000e+00
1.677740000000000065e-01,5.583569999999999922e-01,0.000000000000000000e+00
1.515390000000000070e-01,5.483700000000000241e-01,0.000000000000000000e+00
1.800950000000000051e-01,5.314619999999999900e-01,0.000000000000000000e+00
1.771410000000000207e-01,5.459209999999999896e-01,0.000000000000000000e+00
1.823639999999999983e-01,5.349880000000000191e-01,0.000000000000000000e+00
1.784390000000000143e-01,5.223229999999999817e-01,0.000000000000000000e+00
1.769050000000000067e-01,5.223240000000000105e-01,0.000000000000000000e+00
1.765890000000000237e-01,5.186270000000000602e-01,0.000000000000000000e+00
1.922460000000000002e-01,5.120999999999999996e-01,0.000000000000000000e+00
2.022720000000000073e-01,4.816520000000000246e-01,0.000000000000000000e+00
1.904569999999999874e-01,5.011879999999999669e-01,0.000000000000000000e+00
2.123599999999999932e-01,4.864609999999999768e-01,0.000000000000000000e+00
1.989239999999999897e-01,4.716369999999999729e-01,0.000000000000000000e+00
2.266489999999999894e-01,4.691020000000000190e-01,0.000000000000000000e+00
2.003830000000000056e-01,4.698330000000000006e-01,0.000000000000000000e+00
2.159329999999999861e-01,4.783140000000000169e-01,0.000000000000000000e+00
2.211860000000000215e-01,4.649420000000000219e-01,0.000000000000000000e+00
2.310419999999999974e-01,4.635810000000000208e-01,0.000000000000000000e+00
2.441840000000000122e-01,4.440279999999999783e-01,0.000000000000000000e+00
2.388539999999999830e-01,4.327380000000000115e-01,0.000000000000000000e+00
2.338790000000000036e-01,4.232790000000000163e-01,0.000000000000000000e+00
2.451250000000000095e-01,4.110430000000000472e-01,0.000000000000000000e+00
2.529440000000000022e-01,4.298040000000000194e-01,0.000000000000000000e+00
2.457699999999999885e-01,4.150020000000000375e-01,0.000000000000000000e+00
2.584530000000000438e-01,3.980380000000000029e-01,0.000000000000000000e+00
2.741119999999999668e-01,4.119990000000000041e-01,0.000000000000000000e+00
2.716040000000000121e-01,3.981679999999999664e-01,0.000000000000000000e+00
2.764800000000000035e-01,3.924150000000000138e-01,0.000000000000000000e+00
2.791150000000000020e-01,4.059909999999999908e-01,0.000000000000000000e+00
2.947349999999999692e-01,3.908320000000000127e-01,0.000000000000000000e+00
3.072500000000000231e-01,3.840169999999999972e-01,0.000000000000000000e+00
2.970769999999999800e-01,3.846760000000000179e-01,0.000000000000000000e+00
3.165600000000000080e-01,3.803110000000000102e-01,0.000000000000000000e+00
5.116460000000000452e-01,6.016960000000000086e-01,0.000000000000000000e+00
3.221479999999999899e-01,3.906669999999999865e-01,0.000000000000000000e+00
3.317320000000000269e-01,3.603199999999999736e-01,0.000000000000000000e+00
3.362800000000000233e-01,3.783799999999999941e-01,0.000000000000000000e+00
3.354429999999999912e-01,3.836010000000000253e-01,0.000000000000000000e+00
3.514130000000000309e-01,3.683560000000000167e-01,0.000000000000000000e+00
3.407919999999999838e-01,3.674899999999999833e-01,0.000000000000000000e+00
3.547609999999999930e-01,3.520110000000000183e-01,0.000000000000000000e+00
3.769129999999999980e-01,3.561230000000000229e-01,0.000000000000000000e+00
3.800899999999999834e-01,3.533199999999999674e-01,0.000000000000000000e+00
3.814429999999999765e-01,3.381339999999999901e-01,0.000000000000000000e+00
3.963929999999999954e-01,3.630390000000000006e-01,0.000000000000000000e+00
4.217949999999999755e-01,3.633979999999999988e-01,0.000000000000000000e+00
4.076859999999999928e-01,3.551179999999999892e-01,0.000000000000000000e+00
3.857659999999999978e-01,3.686099999999999932e-01,0.000000000000000000e+00
4.250390000000000557e-01,3.587480000000000113e-01,0.000000000000000000e+00
4.207229999999999581e-01,3.559910000000000019e-01,0.000000000000000000e+00
4.359489999999999754e-01,3.492850000000000121e-01,0.000000000000000000e+00
4.153449999999999642e-01,3.485719999999999930e-01,0.000000000000000000e+00
4.580040000000000222e-01,3.470730000000000204e-01,0.000000000000000000e+00
4.460140000000000216e-01,3.466489999999999849e-01,0.000000000000000000e+00
4.634460000000000246e-01,3.502570000000000405e-01,0.000000000000000000e+00
4.871989999999999932e-01,3.494459999999999789e-01,0.000000000000000000e+00
4.825170000000000292e-01,3.520789999999999753e-01,0.000000000000000000e+00
4.951930000000000498e-01,3.562040000000000206e-01,0.000000000000000000e+00
4.826569999999999472e-01,3.514430000000000054e-01,0.000000000000000000e+00
4.870520000000000405e-01,3.483330000000000037e-01,0.000000000000000000e+00
4.885649999999999715e-01,3.545800000000000063e-01,0.000000000000000000e+00
5.264969999999999928e-01,3.692539999999999711e-01,0.000000000000000000e+00
5.370669999999999611e-01,3.643369999999999664e-01,0.000000000000000000e+00
5.027530000000000054e-01,3.757159999999999944e-01,0.000000000000000000e+00
5.285729999999999595e-01,3.840989999999999682e-01,0.000000000000000000e+00
5.524529999999999719e-01,3.818860000000000032e-01,0.000000000000000000e+00
5.331190000000000095e-01,3.821419999999999817e-01,0.000000000000000000e+00
5.583060000000000800e-01,3.918320000000000136e-01,0.000000000000000000e+00
5.508999999999999453e-01,3.922989999999999533e-01,0.000000000000000000e+00
5.540850000000000497e-01,3.766760000000000108e-01,0.000000000000000000e+00
5.873249999999999860e-01,3.803980000000000139e-01,0.000000000000000000e+00
5.823880000000000168e-01,4.020819999999999950e-01,0.000000000000000000e+00
5.932979999999999920e-01,4.024400000000000199e-01,0.000000000000000000e+00
5.964340000000000197e-01,4.074460000000000304e-01,0.000000000000000000e+00
5.779959999999999543e-01,4.069349999999999912e-01,0.000000000000000000e+00
6.147859999999999436e-01,4.181750000000000189e-01,0.000000000000000000e+00
5.979800000000000670e-01,4.223629999999999884e-01,0.000000000000000000e+00
6.308420000000000138e-01,4.300979999999999803e-01,0.000000000000000000e+00
6.195439999999999836e-01,4.422239999999999505e-01,0.000000000000000000e+00
6.124470000000000747e-01,4.552539999999999920e-01,0.000000000000000000e+00
6.271359999999999157e-01,4.247549999999999937e-01,0.000000000000000000e+00
6.302349999999999897e-01,4.252649999999999486e-01,0.000000000000000000e+00
6.257089999999999597e-01,4.724399999999999711e-01,0.000000000000000000e+00
6.415410000000000279e-01,4.552209999999999868e-01,0.000000000000000000e+00
6.375279999999999836e-01,4.565939999999999444e-01,0.000000000000000000e+00
6.411489999999999689e-01,4.655170000000000141e-01,0.000000000000000000e+00
6.498350000000000515e-01,4.732460000000000000e-01,0.000000000000000000e+00
6.781189999999999163e-01,4.774720000000000075e-01,0.000000000000000000e+00
6.704859999999999154e-01,4.929379999999999873e-01,0.000000000000000000e+00
6.627079999999999638e-01,4.844060000000000588e-01,0.000000000000000000e+00
6.663949999999999596e-01,5.006840000000000179e-01,0.000000000000000000e+00
6.638990000000000169e-01,4.971619999999999928e-01,0.000000000000000000e+00
6.746320000000000094e-01,4.974800000000000333e-01,0.000000000000000000e+00
6.514780000000000015e-01,5.177500000000000435e-01,0.000000000000000000e+00
6.948260000000000547e-01,5.319399999999999684e-01,0.000000000000000000e+00
6.817659999999999831e-01,5.248720000000000052e-01,0.000000000000000000e+00
6.771500000000000297e-01,5.396710000000000118e-01,0.000000000000000000e+00
6.815640000000000587e-01,5.555809999999999915e-01,0.000000000000000000e+00
7.059350000000000902e-01,5.456860000000000044e-01,0.000000000000000000e+00
6.754280000000000284e-01,5.596170000000000311e-01,0.000000000000000000e+00
7.032589999999999675e-01,5.506389999999999896e-01,0.000000000000000000e+00
6.939939999999999998e-01,5.686879999999999713e-01,0.000000000000000000e+00
6.812939999999999552e-01,5.859959999999999614e-01,0.000000000000000000e+00
7.104239999999999444e-01,5.909240000000000048e-01,0.000000000000000000e+00
6.905930000000000124e-01,5.940929999999999822e-01,0.000000000000000000e+00
7.082119999999999527e-01,5.840489999999999293e-01,0.000000000000000000e+00
6.983709999999999640e-01,6.052520000000000122e-01,0.000000000000000000e+00
6.892520000000000868e-01,6.168989999999999752e-01,0.000000000000000000e+00
6.940359999999999863e-01,6.131630000000000136e-01,0.000000000000000000e+00
3.624070000000000347e-01,5.828520000000000367e-01,0.000000000000000000e+00
2.994499999999999940e-01,6.373389999999999889e-01,0.000000000000000000e+00
3.377340000000000342e-01,6.329580000000000206e-01,0.000000000000000000e+00
3.002940000000000054e-01,5.596280000000000143e-01,0.000000000000000000e+00
3.518229999999999968e-01,5.698659999999999837e-01,0.000000000000000000e+00
3.465329999999999799e-01,5.964439999999999742e-01,0.000000000000000000e+00
3.201449999999999574e-01,6.381959999999999855e-01,0.000000000000000000e+00
3.546510000000000495e-01,5.672000000000000375e-01,0.000000000000000000e+00
3.018879999999999897e-01,6.524389999999999912e-01,0.000000000000000000e+00
3.557669999999999999e-01,6.025059999999999860e-01,0.000000000000000000e+00
3.550260000000000082e-01,6.463339999999999641e-01,0.000000000000000000e+00
3.132039999999999824e-01,6.292830000000000368e-01,0.000000000000000000e+00
3.645999999999999797e-01,5.561649999999999094e-01,0.000000000000000000e+00
3.350440000000000085e-01,6.263009999999999966e-01,0.000000000000000000e+00
3.208369999999999833e-01,5.821689999999999365e-01,0.000000000000000000e+00
3.231140000000000123e-01,6.236500000000000377e-01,0.000000000000000000e+00
3.498169999999999891e-01,6.342659999999999965e-01,0.000000000000000000e+00
3.028290000000000148e-01,5.956310000000000215e-01,0.000000000000000000e+00
3.106340000000000212e-01,5.860419999999999519e-01,0.000000000000000000e+00
3.114469999999999739e-01,6.359970000000000345e-01,0.000000000000000000e+00
3.814000000000000168e-01,5.902189999999999381e-01,0.000000000000000000e+00
3.398579999999999934e-01,6.383840000000000625e-01,0.000000000000000000e+00
3.840979999999999950e-01,5.850290000000000212e-01,0.000000000000000000e+00
3.553979999999999917e-01,6.305159999999999654e-01,0.000000000000000000e+00
3.648069999999999924e-01,6.326899999999999746e-01,0.000000000000000000e+00
3.047110000000000096e-01,6.295399999999999885e-01,0.000000000000000000e+00
3.066320000000000157e-01,6.135420000000000318e-01,0.000000000000000000e+00
3.580329999999999901e-01,5.806510000000000282e-01,0.000000000000000000e+00
3.269159999999999844e-01,5.519439999999999902e-01,0.000000000000000000e+00
3.661590000000000122e-01,5.787269999999999914e-01,0.000000000000000000e+00
3.106430000000000025e-01,5.823059999999999903e-01,0.000000000000000000e+00
3.133099999999999774e-01,6.509610000000000118e-01,0.000000000000000000e+00
3.447149999999999936e-01,6.180379999999999763e-01,0.000000000000000000e+00
3.177539999999999809e-01,5.577409999999999313e-01,0.000000000000000000e+00
3.456400000000000028e-01,5.968069999999999764e-01,0.000000000000000000e+00
3.433739999999999570e-01,6.291959999999999775e-01,0.000000000000000000e+00
3.868779999999999997e-01,6.070029999999999593e-01,0.000000000000000000e+00
3.115979999999999861e-01,6.262029999999999541e-01,0.000000000000000000e+00
3.554059999999999997e-01,5.620420000000000416e-01,0.000000000000000000e+00
3.725760000000000183e-01,5.694209999999999550e-01,0.000000000000000000e+00
2.912690000000000001e-01,5.587729999999999642e-01,0.000000000000000000e+00
3.301939999999999875e-01,5.548569999999999336e-01,0.000000000000000000e+00
3.660499999999999865e-01,6.082170000000000076e-01,0.000000000000000000e+00
3.832510000000000083e-01,6.283680000000000376e-01,0.000000000000000000e+00
3.157190000000000274e-01,6.259839999999999849e-01,0.000000000000000000e+00
2.846530000000000449e-01,6.153600000000000181e-01,0.000000000000000000e+00
3.784909999999999664e-01,5.882720000000000171e-01,0.000000000000000000e+00
3.750330000000000052e-01,5.910830000000000251e-01,0.000000000000000000e+00
3.801840000000000219e-01,5.645930000000000115e-01,0.000000000000000000e+00
3.440739999999999910e-01,5.876270000000000104e-01,0.000000000000000000e+00
2.968590000000000395e-01,5.920969999999999844e-01,0.000000000000000000e+00
3.049229999999999996e-01,6.275530000000000275e-01,0.000000000000000000e+00
3.461839999999999917e-01,5.865700000000000358e-01,0.000000000000000000e+00
2.890630000000000144e-01,5.783800000000000052e-01,0.000000000000000000e+00
3.072489999999999943e-01,5.636170000000000346e-01,0.000000000000000000e+00
3.214619999999999700e-01,6.282840000000000646e-01,0.000000000000000000e+00
3.425659999999999816e-01,5.673489999999999922e-01,0.000000000000000000e+00
3.518669999999999853e-01,6.018700000000000161e-01,0.000000000000000000e+00
3.141840000000000188e-01,6.359219999999999873e-01,0.000000000000000000e+00
2.971779999999999977e-01,6.119310000000000027e-01,0.000000000000000000e+00
3.210000000000000075e-01,5.704829999999999623e-01,0.000000000000000000e+00
3.697340000000000071e-01,6.143910000000000204e-01,0.000000000000000000e+00
3.695400000000000351e-01,5.983479999999999910e-01,0.000000000000000000e+00
3.172229999999999772e-01,6.246709999999999763e-01,0.000000000000000000e+00
